第 0 点 - 坐标: [279.7423, 0.0000], 绝对半径: 279.7423, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 1267 点 - 坐标: [-166.9064, -224.7535], 绝对半径: 279.9498, 绝对角度: 126.5983, 绝对半径差值: 0.2075, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1268 点 - 坐标: [-167.2985, -224.4618], 绝对半径: 279.9498, 绝对角度: 126.6983, 绝对半径差值: 0.2076, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1269 点 - 坐标: [-167.6901, -224.1695], 绝对半径: 279.9499, 绝对角度: 126.7984, 绝对半径差值: 0.2076, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1270 点 - 坐标: [-168.0812, -223.8764], 绝对半径: 279.9499, 绝对角度: 126.8984, 绝对半径差值: 0.2076, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1271 点 - 坐标: [-168.4718, -223.5827], 绝对半径: 279.9499, 绝对角度: 126.9984, 绝对半径差值: 0.2076, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1272 点 - 坐标: [-168.8619, -223.2883], 绝对半径: 279.9499, 绝对角度: 127.0984, 绝对半径差值: 0.2077, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1273 点 - 坐标: [-169.2514, -222.9932], 绝对半径: 279.9500, 绝对角度: 127.1984, 绝对半径差值: 0.2077, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1274 点 - 坐标: [-169.6405, -222.6974], 绝对半径: 279.9500, 绝对角度: 127.2985, 绝对半径差值: 0.2077, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1275 点 - 坐标: [-170.0290, -222.4009], 绝对半径: 279.9500, 绝对角度: 127.3985, 绝对半径差值: 0.2077, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1276 点 - 坐标: [-170.4170, -222.1038], 绝对半径: 279.9500, 绝对角度: 127.4985, 绝对半径差值: 0.2078, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1277 点 - 坐标: [-170.8044, -221.8060], 绝对半径: 279.9501, 绝对角度: 127.5985, 绝对半径差值: 0.2078, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1278 点 - 坐标: [-171.1914, -221.5075], 绝对半径: 279.9501, 绝对角度: 127.6985, 绝对半径差值: 0.2078, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1279 点 - 坐标: [-171.5778, -221.2083], 绝对半径: 279.9501, 绝对角度: 127.7986, 绝对半径差值: 0.2078, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1280 点 - 坐标: [-171.9637, -220.9084], 绝对半径: 279.9501, 绝对角度: 127.8986, 绝对半径差值: 0.2078, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1281 点 - 坐标: [-172.3491, -220.6079], 绝对半径: 279.9501, 绝对角度: 127.9986, 绝对半径差值: 0.2079, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1282 点 - 坐标: [-172.7340, -220.3067], 绝对半径: 279.9502, 绝对角度: 128.0986, 绝对半径差值: 0.2079, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1283 点 - 坐标: [-173.1183, -220.0049], 绝对半径: 279.9502, 绝对角度: 128.1986, 绝对半径差值: 0.2079, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1284 点 - 坐标: [-173.5021, -219.7024], 绝对半径: 279.9502, 绝对角度: 128.2987, 绝对半径差值: 0.2079, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1285 点 - 坐标: [-173.8854, -219.3991], 绝对半径: 279.9502, 绝对角度: 128.3987, 绝对半径差值: 0.2079, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1286 点 - 坐标: [-174.2682, -219.0953], 绝对半径: 279.9502, 绝对角度: 128.4987, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1287 点 - 坐标: [-174.6504, -218.7907], 绝对半径: 279.9503, 绝对角度: 128.5987, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1288 点 - 坐标: [-175.0321, -218.4855], 绝对半径: 279.9503, 绝对角度: 128.6987, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1289 点 - 坐标: [-175.4132, -218.1797], 绝对半径: 279.9503, 绝对角度: 128.7988, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1290 点 - 坐标: [-175.7938, -217.8731], 绝对半径: 279.9503, 绝对角度: 128.8988, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1291 点 - 坐标: [-176.1739, -217.5659], 绝对半径: 279.9503, 绝对角度: 128.9988, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1292 点 - 坐标: [-176.5535, -217.2581], 绝对半径: 279.9503, 绝对角度: 129.0988, 绝对半径差值: 0.2080, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1293 点 - 坐标: [-176.9325, -216.9495], 绝对半径: 279.9503, 绝对角度: 129.1988, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1294 点 - 坐标: [-177.3109, -216.6403], 绝对半径: 279.9504, 绝对角度: 129.2989, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1295 点 - 坐标: [-177.6889, -216.3305], 绝对半径: 279.9504, 绝对角度: 129.3989, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1296 点 - 坐标: [-178.0662, -216.0200], 绝对半径: 279.9504, 绝对角度: 129.4989, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1297 点 - 坐标: [-178.4431, -215.7088], 绝对半径: 279.9504, 绝对角度: 129.5989, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1298 点 - 坐标: [-178.8194, -215.3970], 绝对半径: 279.9504, 绝对角度: 129.6990, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1299 点 - 坐标: [-179.1951, -215.0845], 绝对半径: 279.9504, 绝对角度: 129.7990, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1300 点 - 坐标: [-179.5703, -214.7714], 绝对半径: 279.9504, 绝对角度: 129.8990, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1301 点 - 坐标: [-179.9450, -214.4576], 绝对半径: 279.9504, 绝对角度: 129.9990, 绝对半径差值: 0.2081, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1302 点 - 坐标: [-180.3191, -214.1431], 绝对半径: 279.9504, 绝对角度: 130.0990, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1303 点 - 坐标: [-180.6926, -213.8280], 绝对半径: 279.9504, 绝对角度: 130.1991, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1304 点 - 坐标: [-181.0656, -213.5123], 绝对半径: 279.9505, 绝对角度: 130.2991, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1305 点 - 坐标: [-181.4381, -213.1959], 绝对半径: 279.9505, 绝对角度: 130.3991, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1306 点 - 坐标: [-181.8100, -212.8788], 绝对半径: 279.9505, 绝对角度: 130.4991, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1307 点 - 坐标: [-182.1814, -212.5611], 绝对半径: 279.9505, 绝对角度: 130.5991, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1308 点 - 坐标: [-182.5521, -212.2428], 绝对半径: 279.9505, 绝对角度: 130.6992, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1309 点 - 坐标: [-182.9224, -211.9238], 绝对半径: 279.9505, 绝对角度: 130.7992, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1310 点 - 坐标: [-183.2921, -211.6041], 绝对半径: 279.9505, 绝对角度: 130.8992, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1311 点 - 坐标: [-183.6612, -211.2838], 绝对半径: 279.9505, 绝对角度: 130.9992, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1312 点 - 坐标: [-184.0297, -210.9629], 绝对半径: 279.9505, 绝对角度: 131.0992, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1313 点 - 坐标: [-184.3977, -210.6413], 绝对半径: 279.9505, 绝对角度: 131.1993, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1314 点 - 坐标: [-184.7652, -210.3191], 绝对半径: 279.9505, 绝对角度: 131.2993, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1315 点 - 坐标: [-185.1320, -209.9962], 绝对半径: 279.9505, 绝对角度: 131.3993, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1316 点 - 坐标: [-185.4983, -209.6727], 绝对半径: 279.9505, 绝对角度: 131.4993, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1317 点 - 坐标: [-185.8641, -209.3486], 绝对半径: 279.9505, 绝对角度: 131.5993, 绝对半径差值: 0.2082, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1318 点 - 坐标: [-186.2293, -209.0238], 绝对半径: 279.9505, 绝对角度: 131.6994, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1319 点 - 坐标: [-186.5939, -208.6984], 绝对半径: 279.9505, 绝对角度: 131.7994, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1320 点 - 坐标: [-186.9579, -208.3723], 绝对半径: 279.9505, 绝对角度: 131.8994, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1321 点 - 坐标: [-187.3214, -208.0456], 绝对半径: 279.9505, 绝对角度: 131.9994, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1322 点 - 坐标: [-187.6843, -207.7183], 绝对半径: 279.9505, 绝对角度: 132.0994, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1323 点 - 坐标: [-188.0466, -207.3904], 绝对半径: 279.9505, 绝对角度: 132.1995, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1324 点 - 坐标: [-188.4083, -207.0618], 绝对半径: 279.9505, 绝对角度: 132.2995, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1325 点 - 坐标: [-188.7695, -206.7326], 绝对半径: 279.9505, 绝对角度: 132.3995, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1326 点 - 坐标: [-189.1301, -206.4027], 绝对半径: 279.9505, 绝对角度: 132.4995, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1327 点 - 坐标: [-189.4901, -206.0722], 绝对半径: 279.9505, 绝对角度: 132.5995, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1328 点 - 坐标: [-189.8496, -205.7411], 绝对半径: 279.9505, 绝对角度: 132.6996, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1329 点 - 坐标: [-190.2084, -205.4094], 绝对半径: 279.9505, 绝对角度: 132.7996, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1330 点 - 坐标: [-190.5667, -205.0770], 绝对半径: 279.9505, 绝对角度: 132.8996, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1331 点 - 坐标: [-190.9244, -204.7440], 绝对半径: 279.9505, 绝对角度: 132.9996, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1332 点 - 坐标: [-191.2816, -204.4104], 绝对半径: 279.9504, 绝对角度: 133.0997, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1333 点 - 坐标: [-191.6381, -204.0762], 绝对半径: 279.9504, 绝对角度: 133.1997, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1334 点 - 坐标: [-191.9941, -203.7413], 绝对半径: 279.9504, 绝对角度: 133.2997, 绝对半径差值: 0.2082, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1335 点 - 坐标: [-192.3494, -203.4058], 绝对半径: 279.9504, 绝对角度: 133.3997, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1336 点 - 坐标: [-192.7042, -203.0697], 绝对半径: 279.9504, 绝对角度: 133.4997, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1337 点 - 坐标: [-193.0584, -202.7330], 绝对半径: 279.9504, 绝对角度: 133.5998, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1338 点 - 坐标: [-193.4120, -202.3957], 绝对半径: 279.9504, 绝对角度: 133.6998, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1339 点 - 坐标: [-193.7650, -202.0577], 绝对半径: 279.9504, 绝对角度: 133.7998, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1340 点 - 坐标: [-194.1175, -201.7192], 绝对半径: 279.9504, 绝对角度: 133.8998, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1341 点 - 坐标: [-194.4693, -201.3800], 绝对半径: 279.9504, 绝对角度: 133.9998, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1342 点 - 坐标: [-194.8205, -201.0402], 绝对半径: 279.9503, 绝对角度: 134.0999, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1343 点 - 坐标: [-195.1712, -200.6998], 绝对半径: 279.9503, 绝对角度: 134.1999, 绝对半径差值: 0.2081, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1344 点 - 坐标: [-195.5212, -200.3588], 绝对半径: 279.9503, 绝对角度: 134.2999, 绝对半径差值: 0.2080, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1345 点 - 坐标: [-195.8707, -200.0171], 绝对半径: 279.9503, 绝对角度: 134.3999, 绝对半径差值: 0.2080, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1346 点 - 坐标: [-196.2195, -199.6749], 绝对半径: 279.9503, 绝对角度: 134.4999, 绝对半径差值: 0.2080, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1347 点 - 坐标: [-196.5678, -199.3320], 绝对半径: 279.9503, 绝对角度: 134.6000, 绝对半径差值: 0.2080, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1348 点 - 坐标: [-196.9155, -198.9886], 绝对半径: 279.9503, 绝对角度: 134.7000, 绝对半径差值: 0.2080, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1349 点 - 坐标: [-197.2625, -198.6445], 绝对半径: 279.9502, 绝对角度: 134.8000, 绝对半径差值: 0.2080, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1350 点 - 坐标: [-197.6090, -198.2998], 绝对半径: 279.9502, 绝对角度: 134.9000, 绝对半径差值: 0.2079, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1351 点 - 坐标: [-197.9548, -197.9545], 绝对半径: 279.9502, 绝对角度: 135.0000, 绝对半径差值: 0.2079, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1352 点 - 坐标: [-198.3001, -197.6087], 绝对半径: 279.9502, 绝对角度: 135.1001, 绝对半径差值: 0.2079, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1353 点 - 坐标: [-198.6447, -197.2622], 绝对半径: 279.9502, 绝对角度: 135.2001, 绝对半径差值: 0.2079, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1354 点 - 坐标: [-198.9888, -196.9151], 绝对半径: 279.9502, 绝对角度: 135.3001, 绝对半径差值: 0.2079, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1355 点 - 坐标: [-199.3322, -196.5674], 绝对半径: 279.9501, 绝对角度: 135.4001, 绝对半径差值: 0.2079, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1356 点 - 坐标: [-199.6750, -196.2191], 绝对半径: 279.9501, 绝对角度: 135.5001, 绝对半径差值: 0.2078, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1357 点 - 坐标: [-200.0173, -195.8702], 绝对半径: 279.9501, 绝对角度: 135.6002, 绝对半径差值: 0.2078, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1358 点 - 坐标: [-200.3589, -195.5207], 绝对半径: 279.9501, 绝对角度: 135.7002, 绝对半径差值: 0.2078, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1359 点 - 坐标: [-200.6999, -195.1707], 绝对半径: 279.9500, 绝对角度: 135.8002, 绝对半径差值: 0.2078, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1360 点 - 坐标: [-201.0403, -194.8200], 绝对半径: 279.9500, 绝对角度: 135.9002, 绝对半径差值: 0.2077, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1361 点 - 坐标: [-201.3800, -194.4687], 绝对半径: 279.9500, 绝对角度: 136.0003, 绝对半径差值: 0.2077, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1362 点 - 坐标: [-201.7192, -194.1169], 绝对半径: 279.9500, 绝对角度: 136.1003, 绝对半径差值: 0.2077, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1363 点 - 坐标: [-202.0577, -193.7644], 绝对半径: 279.9500, 绝对角度: 136.2003, 绝对半径差值: 0.2077, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1364 点 - 坐标: [-202.3957, -193.4114], 绝对半径: 279.9499, 绝对角度: 136.3003, 绝对半径差值: 0.2077, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1365 点 - 坐标: [-202.7330, -193.0577], 绝对半径: 279.9499, 绝对角度: 136.4003, 绝对半径差值: 0.2076, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1366 点 - 坐标: [-203.0697, -192.7035], 绝对半径: 279.9499, 绝对角度: 136.5004, 绝对半径差值: 0.2076, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1367 点 - 坐标: [-203.4057, -192.3487], 绝对半径: 279.9499, 绝对角度: 136.6004, 绝对半径差值: 0.2076, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1368 点 - 坐标: [-203.7412, -191.9933], 绝对半径: 279.9498, 绝对角度: 136.7004, 绝对半径差值: 0.2075, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1369 点 - 坐标: [-204.0760, -191.6373], 绝对半径: 279.9498, 绝对角度: 136.8004, 绝对半径差值: 0.2075, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1370 点 - 坐标: [-204.4102, -191.2808], 绝对半径: 279.9498, 绝对角度: 136.9004, 绝对半径差值: 0.2075, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1371 点 - 坐标: [-204.7438, -190.9236], 绝对半径: 279.9497, 绝对角度: 137.0005, 绝对半径差值: 0.2075, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1372 点 - 坐标: [-205.0768, -190.5659], 绝对半径: 279.9497, 绝对角度: 137.1005, 绝对半径差值: 0.2074, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1373 点 - 坐标: [-205.4091, -190.2076], 绝对半径: 279.9497, 绝对角度: 137.2005, 绝对半径差值: 0.2074, 增量半径差值: -0.0000, 增量角度差值: 0.1000
