第 0 点 - 坐标: [237.4695, 0.0000], 绝对半径: 237.4695, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 1212 点 - 坐标: [-122.9078, -203.3275], 绝对半径: 237.5887, 绝对角度: 121.1522, 绝对半径差值: 0.1192, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1213 点 - 坐标: [-123.2626, -203.1127], 绝对半径: 237.5888, 绝对角度: 121.2522, 绝对半径差值: 0.1193, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1214 点 - 坐标: [-123.6171, -202.8972], 绝对半径: 237.5889, 绝对角度: 121.3523, 绝对半径差值: 0.1194, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1215 点 - 坐标: [-123.9712, -202.6812], 绝对半径: 237.5890, 绝对角度: 121.4523, 绝对半径差值: 0.1195, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1216 点 - 坐标: [-124.3249, -202.4645], 绝对半径: 237.5890, 绝对角度: 121.5523, 绝对半径差值: 0.1195, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1217 点 - 坐标: [-124.6782, -202.2472], 绝对半径: 237.5891, 绝对角度: 121.6524, 绝对半径差值: 0.1196, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1218 点 - 坐标: [-125.0312, -202.0293], 绝对半径: 237.5892, 绝对角度: 121.7524, 绝对半径差值: 0.1197, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1219 点 - 坐标: [-125.3838, -201.8108], 绝对半径: 237.5893, 绝对角度: 121.8524, 绝对半径差值: 0.1198, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1220 点 - 坐标: [-125.7360, -201.5917], 绝对半径: 237.5894, 绝对角度: 121.9525, 绝对半径差值: 0.1199, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1221 点 - 坐标: [-126.0878, -201.3719], 绝对半径: 237.5895, 绝对角度: 122.0525, 绝对半径差值: 0.1200, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1222 点 - 坐标: [-126.4392, -201.1515], 绝对半径: 237.5896, 绝对角度: 122.1525, 绝对半径差值: 0.1201, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1223 点 - 坐标: [-126.7903, -200.9306], 绝对半径: 237.5897, 绝对角度: 122.2526, 绝对半径差值: 0.1202, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1224 点 - 坐标: [-127.1410, -200.7090], 绝对半径: 237.5898, 绝对角度: 122.3526, 绝对半径差值: 0.1203, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1225 点 - 坐标: [-127.4912, -200.4868], 绝对半径: 237.5899, 绝对角度: 122.4526, 绝对半径差值: 0.1204, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1226 点 - 坐标: [-127.8411, -200.2640], 绝对半径: 237.5900, 绝对角度: 122.5527, 绝对半径差值: 0.1205, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1227 点 - 坐标: [-128.1906, -200.0405], 绝对半径: 237.5901, 绝对角度: 122.6527, 绝对半径差值: 0.1206, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1228 点 - 坐标: [-128.5397, -199.8165], 绝对半径: 237.5902, 绝对角度: 122.7527, 绝对半径差值: 0.1207, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1229 点 - 坐标: [-128.8884, -199.5919], 绝对半径: 237.5903, 绝对角度: 122.8528, 绝对半径差值: 0.1208, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1230 点 - 坐标: [-129.2367, -199.3666], 绝对半径: 237.5904, 绝对角度: 122.9528, 绝对半径差值: 0.1209, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1231 点 - 坐标: [-129.5847, -199.1408], 绝对半径: 237.5905, 绝对角度: 123.0528, 绝对半径差值: 0.1210, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1232 点 - 坐标: [-129.9322, -198.9143], 绝对半径: 237.5906, 绝对角度: 123.1528, 绝对半径差值: 0.1211, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1233 点 - 坐标: [-130.2793, -198.6872], 绝对半径: 237.5907, 绝对角度: 123.2529, 绝对半径差值: 0.1212, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1234 点 - 坐标: [-130.6261, -198.4595], 绝对半径: 237.5907, 绝对角度: 123.3529, 绝对半径差值: 0.1212, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1235 点 - 坐标: [-130.9724, -198.2313], 绝对半径: 237.5908, 绝对角度: 123.4529, 绝对半径差值: 0.1213, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1236 点 - 坐标: [-131.3184, -198.0024], 绝对半径: 237.5909, 绝对角度: 123.5530, 绝对半径差值: 0.1214, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1237 点 - 坐标: [-131.6639, -197.7729], 绝对半径: 237.5910, 绝对角度: 123.6530, 绝对半径差值: 0.1215, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1238 点 - 坐标: [-132.0090, -197.5428], 绝对半径: 237.5911, 绝对角度: 123.7530, 绝对半径差值: 0.1216, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1239 点 - 坐标: [-132.3538, -197.3121], 绝对半径: 237.5912, 绝对角度: 123.8531, 绝对半径差值: 0.1217, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1240 点 - 坐标: [-132.6981, -197.0808], 绝对半径: 237.5913, 绝对角度: 123.9531, 绝对半径差值: 0.1218, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1241 点 - 坐标: [-133.0421, -196.8489], 绝对半径: 237.5914, 绝对角度: 124.0531, 绝对半径差值: 0.1219, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1242 点 - 坐标: [-133.3856, -196.6164], 绝对半径: 237.5915, 绝对角度: 124.1532, 绝对半径差值: 0.1220, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1243 点 - 坐标: [-133.7287, -196.3833], 绝对半径: 237.5916, 绝对角度: 124.2532, 绝对半径差值: 0.1221, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1244 点 - 坐标: [-134.0714, -196.1496], 绝对半径: 237.5917, 绝对角度: 124.3532, 绝对半径差值: 0.1222, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1245 点 - 坐标: [-134.4137, -195.9153], 绝对半径: 237.5918, 绝对角度: 124.4533, 绝对半径差值: 0.1223, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1246 点 - 坐标: [-134.7556, -195.6804], 绝对半径: 237.5919, 绝对角度: 124.5533, 绝对半径差值: 0.1224, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1247 点 - 坐标: [-135.0971, -195.4449], 绝对半径: 237.5920, 绝对角度: 124.6533, 绝对半径差值: 0.1225, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1248 点 - 坐标: [-135.4382, -195.2089], 绝对半径: 237.5921, 绝对角度: 124.7534, 绝对半径差值: 0.1226, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1249 点 - 坐标: [-135.7788, -194.9722], 绝对半径: 237.5922, 绝对角度: 124.8534, 绝对半径差值: 0.1227, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1250 点 - 坐标: [-136.1191, -194.7349], 绝对半径: 237.5923, 绝对角度: 124.9534, 绝对半径差值: 0.1228, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1251 点 - 坐标: [-136.4589, -194.4970], 绝对半径: 237.5924, 绝对角度: 125.0535, 绝对半径差值: 0.1228, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1252 点 - 坐标: [-136.7983, -194.2586], 绝对半径: 237.5924, 绝对角度: 125.1535, 绝对半径差值: 0.1229, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1253 点 - 坐标: [-137.1373, -194.0195], 绝对半径: 237.5925, 绝对角度: 125.2535, 绝对半径差值: 0.1230, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1254 点 - 坐标: [-137.4759, -193.7799], 绝对半径: 237.5926, 绝对角度: 125.3535, 绝对半径差值: 0.1231, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1255 点 - 坐标: [-137.8140, -193.5396], 绝对半径: 237.5927, 绝对角度: 125.4536, 绝对半径差值: 0.1232, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1256 点 - 坐标: [-138.1518, -193.2988], 绝对半径: 237.5928, 绝对角度: 125.5536, 绝对半径差值: 0.1233, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1257 点 - 坐标: [-138.4891, -193.0574], 绝对半径: 237.5929, 绝对角度: 125.6536, 绝对半径差值: 0.1234, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1258 点 - 坐标: [-138.8260, -192.8154], 绝对半径: 237.5930, 绝对角度: 125.7537, 绝对半径差值: 0.1235, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1259 点 - 坐标: [-139.1625, -192.5728], 绝对半径: 237.5931, 绝对角度: 125.8537, 绝对半径差值: 0.1236, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1260 点 - 坐标: [-139.4985, -192.3296], 绝对半径: 237.5932, 绝对角度: 125.9537, 绝对半径差值: 0.1237, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1261 点 - 坐标: [-139.8342, -192.0859], 绝对半径: 237.5933, 绝对角度: 126.0538, 绝对半径差值: 0.1238, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1262 点 - 坐标: [-140.1694, -191.8415], 绝对半径: 237.5934, 绝对角度: 126.1538, 绝对半径差值: 0.1239, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1263 点 - 坐标: [-140.5041, -191.5966], 绝对半径: 237.5935, 绝对角度: 126.2538, 绝对半径差值: 0.1240, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1264 点 - 坐标: [-140.8385, -191.3511], 绝对半径: 237.5936, 绝对角度: 126.3539, 绝对半径差值: 0.1241, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1265 点 - 坐标: [-141.1724, -191.1050], 绝对半径: 237.5937, 绝对角度: 126.4539, 绝对半径差值: 0.1242, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1266 点 - 坐标: [-141.5059, -190.8583], 绝对半径: 237.5938, 绝对角度: 126.5539, 绝对半径差值: 0.1243, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1267 点 - 坐标: [-141.8389, -190.6110], 绝对半径: 237.5939, 绝对角度: 126.6540, 绝对半径差值: 0.1244, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1268 点 - 坐标: [-142.1715, -190.3632], 绝对半径: 237.5940, 绝对角度: 126.7540, 绝对半径差值: 0.1245, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1269 点 - 坐标: [-142.5037, -190.1147], 绝对半径: 237.5940, 绝对角度: 126.8540, 绝对半径差值: 0.1245, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1270 点 - 坐标: [-142.8355, -189.8657], 绝对半径: 237.5941, 绝对角度: 126.9540, 绝对半径差值: 0.1246, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1271 点 - 坐标: [-143.1668, -189.6162], 绝对半径: 237.5942, 绝对角度: 127.0541, 绝对半径差值: 0.1247, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1272 点 - 坐标: [-143.4977, -189.3660], 绝对半径: 237.5943, 绝对角度: 127.1541, 绝对半径差值: 0.1248, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1273 点 - 坐标: [-143.8281, -189.1153], 绝对半径: 237.5944, 绝对角度: 127.2541, 绝对半径差值: 0.1249, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1274 点 - 坐标: [-144.1581, -188.8639], 绝对半径: 237.5945, 绝对角度: 127.3542, 绝对半径差值: 0.1250, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1275 点 - 坐标: [-144.4877, -188.6120], 绝对半径: 237.5946, 绝对角度: 127.4542, 绝对半径差值: 0.1251, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1276 点 - 坐标: [-144.8168, -188.3596], 绝对半径: 237.5947, 绝对角度: 127.5542, 绝对半径差值: 0.1252, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1277 点 - 坐标: [-145.1455, -188.1065], 绝对半径: 237.5948, 绝对角度: 127.6543, 绝对半径差值: 0.1253, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1278 点 - 坐标: [-145.4738, -187.8529], 绝对半径: 237.5949, 绝对角度: 127.7543, 绝对半径差值: 0.1254, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1279 点 - 坐标: [-145.8016, -187.5987], 绝对半径: 237.5950, 绝对角度: 127.8543, 绝对半径差值: 0.1255, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1280 点 - 坐标: [-146.1289, -187.3440], 绝对半径: 237.5951, 绝对角度: 127.9544, 绝对半径差值: 0.1256, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1281 点 - 坐标: [-146.4558, -187.0886], 绝对半径: 237.5952, 绝对角度: 128.0544, 绝对半径差值: 0.1257, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1282 点 - 坐标: [-146.7823, -186.8327], 绝对半径: 237.5953, 绝对角度: 128.1544, 绝对半径差值: 0.1258, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1283 点 - 坐标: [-147.1083, -186.5763], 绝对半径: 237.5954, 绝对角度: 128.2544, 绝对半径差值: 0.1259, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1284 点 - 坐标: [-147.4339, -186.3192], 绝对半径: 237.5955, 绝对角度: 128.3545, 绝对半径差值: 0.1260, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1285 点 - 坐标: [-147.7590, -186.0616], 绝对半径: 237.5956, 绝对角度: 128.4545, 绝对半径差值: 0.1261, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1286 点 - 坐标: [-148.0837, -185.8034], 绝对半径: 237.5957, 绝对角度: 128.5545, 绝对半径差值: 0.1262, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1287 点 - 坐标: [-148.4079, -185.5447], 绝对半径: 237.5957, 绝对角度: 128.6546, 绝对半径差值: 0.1262, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1288 点 - 坐标: [-148.7317, -185.2854], 绝对半径: 237.5958, 绝对角度: 128.7546, 绝对半径差值: 0.1263, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1289 点 - 坐标: [-149.0550, -185.0255], 绝对半径: 237.5959, 绝对角度: 128.8546, 绝对半径差值: 0.1264, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1290 点 - 坐标: [-149.3778, -184.7651], 绝对半径: 237.5960, 绝对角度: 128.9547, 绝对半径差值: 0.1265, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1291 点 - 坐标: [-149.7002, -184.5041], 绝对半径: 237.5961, 绝对角度: 129.0547, 绝对半径差值: 0.1266, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1292 点 - 坐标: [-150.0222, -184.2425], 绝对半径: 237.5962, 绝对角度: 129.1547, 绝对半径差值: 0.1267, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1293 点 - 坐标: [-150.3437, -183.9804], 绝对半径: 237.5963, 绝对角度: 129.2547, 绝对半径差值: 0.1268, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1294 点 - 坐标: [-150.6647, -183.7177], 绝对半径: 237.5964, 绝对角度: 129.3548, 绝对半径差值: 0.1269, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1295 点 - 坐标: [-150.9853, -183.4545], 绝对半径: 237.5965, 绝对角度: 129.4548, 绝对半径差值: 0.1270, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1296 点 - 坐标: [-151.3054, -183.1907], 绝对半径: 237.5966, 绝对角度: 129.5548, 绝对半径差值: 0.1271, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1297 点 - 坐标: [-151.6251, -182.9263], 绝对半径: 237.5967, 绝对角度: 129.6549, 绝对半径差值: 0.1272, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1298 点 - 坐标: [-151.9442, -182.6614], 绝对半径: 237.5968, 绝对角度: 129.7549, 绝对半径差值: 0.1273, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1299 点 - 坐标: [-152.2630, -182.3959], 绝对半径: 237.5969, 绝对角度: 129.8549, 绝对半径差值: 0.1274, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1300 点 - 坐标: [-152.5812, -182.1299], 绝对半径: 237.5970, 绝对角度: 129.9549, 绝对半径差值: 0.1275, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1301 点 - 坐标: [-152.8990, -181.8633], 绝对半径: 237.5971, 绝对角度: 130.0550, 绝对半径差值: 0.1276, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1302 点 - 坐标: [-153.2164, -181.5961], 绝对半径: 237.5972, 绝对角度: 130.1550, 绝对半径差值: 0.1277, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1303 点 - 坐标: [-153.5332, -181.3284], 绝对半径: 237.5973, 绝对角度: 130.2550, 绝对半径差值: 0.1278, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1304 点 - 坐标: [-153.8496, -181.0602], 绝对半径: 237.5974, 绝对角度: 130.3551, 绝对半径差值: 0.1279, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1305 点 - 坐标: [-154.1656, -180.7914], 绝对半径: 237.5974, 绝对角度: 130.4551, 绝对半径差值: 0.1279, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1306 点 - 坐标: [-154.4810, -180.5220], 绝对半径: 237.5975, 绝对角度: 130.5551, 绝对半径差值: 0.1280, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1307 点 - 坐标: [-154.7960, -180.2521], 绝对半径: 237.5976, 绝对角度: 130.6552, 绝对半径差值: 0.1281, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1308 点 - 坐标: [-155.1105, -179.9817], 绝对半径: 237.5977, 绝对角度: 130.7552, 绝对半径差值: 0.1282, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1309 点 - 坐标: [-155.4246, -179.7107], 绝对半径: 237.5978, 绝对角度: 130.8552, 绝对半径差值: 0.1283, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1310 点 - 坐标: [-155.7381, -179.4391], 绝对半径: 237.5979, 绝对角度: 130.9552, 绝对半径差值: 0.1284, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1311 点 - 坐标: [-156.0512, -179.1670], 绝对半径: 237.5980, 绝对角度: 131.0553, 绝对半径差值: 0.1285, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1312 点 - 坐标: [-156.3639, -178.8944], 绝对半径: 237.5981, 绝对角度: 131.1553, 绝对半径差值: 0.1286, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1313 点 - 坐标: [-156.6760, -178.6212], 绝对半径: 237.5982, 绝对角度: 131.2553, 绝对半径差值: 0.1287, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1314 点 - 坐标: [-156.9877, -178.3475], 绝对半径: 237.5983, 绝对角度: 131.3554, 绝对半径差值: 0.1288, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1315 点 - 坐标: [-157.2989, -178.0732], 绝对半径: 237.5984, 绝对角度: 131.4554, 绝对半径差值: 0.1289, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1316 点 - 坐标: [-157.6096, -177.7984], 绝对半径: 237.5985, 绝对角度: 131.5554, 绝对半径差值: 0.1290, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1317 点 - 坐标: [-157.9198, -177.5230], 绝对半径: 237.5986, 绝对角度: 131.6554, 绝对半径差值: 0.1291, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1318 点 - 坐标: [-158.2295, -177.2471], 绝对半径: 237.5987, 绝对角度: 131.7555, 绝对半径差值: 0.1292, 增量半径差值: 0.0001, 增量角度差值: 0.1000
第 1319 点 - 坐标: [-158.5388, -176.9707], 绝对半径: 237.5988, 绝对角度: 131.8555, 绝对半径差值: 0.1293, 增量半径差值: 0.0001, 增量角度差值: 0.1000
