第 0 点 - 坐标: [237.6453, 0.0000], 绝对半径: 237.6453, 绝对角度: 0.0000, 绝对半径差值: 0.0000, 增量半径差值: 0.0000, 增量角度差值: 0.0000
第 1246 点 - 坐标: [-134.7415, -196.0024], 绝对半径: 237.8491, 绝对角度: 124.5065, 绝对半径差值: 0.2039, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1247 点 - 坐标: [-135.0835, -195.7669], 绝对半径: 237.8492, 绝对角度: 124.6065, 绝对半径差值: 0.2039, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1248 点 - 坐标: [-135.4250, -195.5309], 绝对半径: 237.8492, 绝对角度: 124.7065, 绝对半径差值: 0.2039, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1249 点 - 坐标: [-135.7662, -195.2942], 绝对半径: 237.8493, 绝对角度: 124.8066, 绝对半径差值: 0.2040, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1250 点 - 坐标: [-136.1069, -195.0569], 绝对半径: 237.8493, 绝对角度: 124.9066, 绝对半径差值: 0.2040, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1251 点 - 坐标: [-136.4472, -194.8191], 绝对半径: 237.8493, 绝对角度: 125.0066, 绝对半径差值: 0.2040, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1252 点 - 坐标: [-136.7871, -194.5806], 绝对半径: 237.8494, 绝对角度: 125.1066, 绝对半径差值: 0.2041, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1253 点 - 坐标: [-137.1265, -194.3416], 绝对半径: 237.8494, 绝对角度: 125.2066, 绝对半径差值: 0.2041, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1254 点 - 坐标: [-137.4656, -194.1020], 绝对半径: 237.8494, 绝对角度: 125.3066, 绝对半径差值: 0.2041, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1255 点 - 坐标: [-137.8042, -193.8617], 绝对半径: 237.8495, 绝对角度: 125.4066, 绝对半径差值: 0.2042, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1256 点 - 坐标: [-138.1424, -193.6209], 绝对半径: 237.8495, 绝对角度: 125.5067, 绝对半径差值: 0.2042, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1257 点 - 坐标: [-138.4802, -193.3795], 绝对半径: 237.8495, 绝对角度: 125.6067, 绝对半径差值: 0.2042, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1258 点 - 坐标: [-138.8176, -193.1375], 绝对半径: 237.8496, 绝对角度: 125.7067, 绝对半径差值: 0.2043, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1259 点 - 坐标: [-139.1545, -192.8949], 绝对半径: 237.8496, 绝对角度: 125.8067, 绝对半径差值: 0.2043, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1260 点 - 坐标: [-139.4910, -192.6517], 绝对半径: 237.8496, 绝对角度: 125.9067, 绝对半径差值: 0.2043, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1261 点 - 坐标: [-139.8271, -192.4080], 绝对半径: 237.8497, 绝对角度: 126.0067, 绝对半径差值: 0.2044, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1262 点 - 坐标: [-140.1628, -192.1636], 绝对半径: 237.8497, 绝对角度: 126.1068, 绝对半径差值: 0.2044, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1263 点 - 坐标: [-140.4981, -191.9187], 绝对半径: 237.8497, 绝对角度: 126.2068, 绝对半径差值: 0.2044, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1264 点 - 坐标: [-140.8329, -191.6732], 绝对半径: 237.8497, 绝对角度: 126.3068, 绝对半径差值: 0.2045, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1265 点 - 坐标: [-141.1673, -191.4271], 绝对半径: 237.8498, 绝对角度: 126.4068, 绝对半径差值: 0.2045, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1266 点 - 坐标: [-141.5012, -191.1804], 绝对半径: 237.8498, 绝对角度: 126.5068, 绝对半径差值: 0.2045, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1267 点 - 坐标: [-141.8347, -190.9331], 绝对半径: 237.8498, 绝对角度: 126.6068, 绝对半径差值: 0.2045, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1268 点 - 坐标: [-142.1678, -190.6853], 绝对半径: 237.8499, 绝对角度: 126.7068, 绝对半径差值: 0.2046, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1269 点 - 坐标: [-142.5005, -190.4368], 绝对半径: 237.8499, 绝对角度: 126.8069, 绝对半径差值: 0.2046, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1270 点 - 坐标: [-142.8327, -190.1878], 绝对半径: 237.8499, 绝对角度: 126.9069, 绝对半径差值: 0.2046, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1271 点 - 坐标: [-143.1645, -189.9382], 绝对半径: 237.8499, 绝对角度: 127.0069, 绝对半径差值: 0.2046, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1272 点 - 坐标: [-143.4958, -189.6880], 绝对半径: 237.8500, 绝对角度: 127.1069, 绝对半径差值: 0.2047, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1273 点 - 坐标: [-143.8267, -189.4373], 绝对半径: 237.8500, 绝对角度: 127.2069, 绝对半径差值: 0.2047, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1274 点 - 坐标: [-144.1572, -189.1859], 绝对半径: 237.8500, 绝对角度: 127.3069, 绝对半径差值: 0.2047, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1275 点 - 坐标: [-144.4872, -188.9340], 绝对半径: 237.8500, 绝对角度: 127.4069, 绝对半径差值: 0.2047, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1276 点 - 坐标: [-144.8168, -188.6815], 绝对半径: 237.8500, 绝对角度: 127.5070, 绝对半径差值: 0.2048, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1277 点 - 坐标: [-145.1460, -188.4285], 绝对半径: 237.8501, 绝对角度: 127.6070, 绝对半径差值: 0.2048, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1278 点 - 坐标: [-145.4747, -188.1749], 绝对半径: 237.8501, 绝对角度: 127.7070, 绝对半径差值: 0.2048, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1279 点 - 坐标: [-145.8030, -187.9206], 绝对半径: 237.8501, 绝对角度: 127.8070, 绝对半径差值: 0.2048, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1280 点 - 坐标: [-146.1308, -187.6659], 绝对半径: 237.8501, 绝对角度: 127.9070, 绝对半径差值: 0.2048, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1281 点 - 坐标: [-146.4582, -187.4105], 绝对半径: 237.8501, 绝对角度: 128.0070, 绝对半径差值: 0.2049, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1282 点 - 坐标: [-146.7851, -187.1546], 绝对半径: 237.8502, 绝对角度: 128.1070, 绝对半径差值: 0.2049, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1283 点 - 坐标: [-147.1116, -186.8981], 绝对半径: 237.8502, 绝对角度: 128.2071, 绝对半径差值: 0.2049, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1284 点 - 坐标: [-147.4376, -186.6410], 绝对半径: 237.8502, 绝对角度: 128.3071, 绝对半径差值: 0.2049, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1285 点 - 坐标: [-147.7632, -186.3834], 绝对半径: 237.8502, 绝对角度: 128.4071, 绝对半径差值: 0.2049, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1286 点 - 坐标: [-148.0883, -186.1252], 绝对半径: 237.8502, 绝对角度: 128.5071, 绝对半径差值: 0.2049, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1287 点 - 坐标: [-148.4130, -185.8664], 绝对半径: 237.8503, 绝对角度: 128.6071, 绝对半径差值: 0.2050, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1288 点 - 坐标: [-148.7372, -185.6071], 绝对半径: 237.8503, 绝对角度: 128.7071, 绝对半径差值: 0.2050, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1289 点 - 坐标: [-149.0610, -185.3472], 绝对半径: 237.8503, 绝对角度: 128.8071, 绝对半径差值: 0.2050, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1290 点 - 坐标: [-149.3843, -185.0867], 绝对半径: 237.8503, 绝对角度: 128.9072, 绝对半径差值: 0.2050, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1291 点 - 坐标: [-149.7072, -184.8257], 绝对半径: 237.8503, 绝对角度: 129.0072, 绝对半径差值: 0.2050, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1292 点 - 坐标: [-150.0296, -184.5641], 绝对半径: 237.8503, 绝对角度: 129.1072, 绝对半径差值: 0.2050, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1293 点 - 坐标: [-150.3516, -184.3019], 绝对半径: 237.8503, 绝对角度: 129.2072, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1294 点 - 坐标: [-150.6730, -184.0392], 绝对半径: 237.8504, 绝对角度: 129.3072, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1295 点 - 坐标: [-150.9941, -183.7759], 绝对半径: 237.8504, 绝对角度: 129.4072, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1296 点 - 坐标: [-151.3147, -183.5121], 绝对半径: 237.8504, 绝对角度: 129.5072, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1297 点 - 坐标: [-151.6348, -183.2477], 绝对半径: 237.8504, 绝对角度: 129.6073, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1298 点 - 坐标: [-151.9544, -182.9827], 绝对半径: 237.8504, 绝对角度: 129.7073, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1299 点 - 坐标: [-152.2736, -182.7172], 绝对半径: 237.8504, 绝对角度: 129.8073, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1300 点 - 坐标: [-152.5923, -182.4511], 绝对半径: 237.8504, 绝对角度: 129.9073, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1301 点 - 坐标: [-152.9106, -182.1845], 绝对半径: 237.8504, 绝对角度: 130.0073, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1302 点 - 坐标: [-153.2284, -181.9173], 绝对半径: 237.8504, 绝对角度: 130.1073, 绝对半径差值: 0.2051, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1303 点 - 坐标: [-153.5457, -181.6495], 绝对半径: 237.8504, 绝对角度: 130.2073, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1304 点 - 坐标: [-153.8625, -181.3812], 绝对半径: 237.8505, 绝对角度: 130.3074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1305 点 - 坐标: [-154.1789, -181.1124], 绝对半径: 237.8505, 绝对角度: 130.4074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1306 点 - 坐标: [-154.4948, -180.8430], 绝对半径: 237.8505, 绝对角度: 130.5074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1307 点 - 坐标: [-154.8103, -180.5730], 绝对半径: 237.8505, 绝对角度: 130.6074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1308 点 - 坐标: [-155.1253, -180.3025], 绝对半径: 237.8505, 绝对角度: 130.7074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1309 点 - 坐标: [-155.4398, -180.0315], 绝对半径: 237.8505, 绝对角度: 130.8074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1310 点 - 坐标: [-155.7538, -179.7599], 绝对半径: 237.8505, 绝对角度: 130.9074, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1311 点 - 坐标: [-156.0673, -179.4877], 绝对半径: 237.8505, 绝对角度: 131.0075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1312 点 - 坐标: [-156.3804, -179.2150], 绝对半径: 237.8505, 绝对角度: 131.1075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1313 点 - 坐标: [-156.6930, -178.9418], 绝对半径: 237.8505, 绝对角度: 131.2075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1314 点 - 坐标: [-157.0051, -178.6680], 绝对半径: 237.8505, 绝对角度: 131.3075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1315 点 - 坐标: [-157.3168, -178.3936], 绝对半径: 237.8505, 绝对角度: 131.4075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1316 点 - 坐标: [-157.6279, -178.1188], 绝对半径: 237.8505, 绝对角度: 131.5075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1317 点 - 坐标: [-157.9386, -177.8433], 绝对半径: 237.8505, 绝对角度: 131.6075, 绝对半径差值: 0.2052, 增量半径差值: 0.0000, 增量角度差值: 0.1000
第 1318 点 - 坐标: [-158.2488, -177.5674], 绝对半径: 237.8505, 绝对角度: 131.7076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1319 点 - 坐标: [-158.5585, -177.2909], 绝对半径: 237.8505, 绝对角度: 131.8076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1320 点 - 坐标: [-158.8678, -177.0138], 绝对半径: 237.8505, 绝对角度: 131.9076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1321 点 - 坐标: [-159.1765, -176.7362], 绝对半径: 237.8505, 绝对角度: 132.0076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1322 点 - 坐标: [-159.4848, -176.4581], 绝对半径: 237.8505, 绝对角度: 132.1076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1323 点 - 坐标: [-159.7926, -176.1794], 绝对半径: 237.8505, 绝对角度: 132.2076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1324 点 - 坐标: [-160.0998, -175.9002], 绝对半径: 237.8505, 绝对角度: 132.3076, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1325 点 - 坐标: [-160.4066, -175.6205], 绝对半径: 237.8505, 绝对角度: 132.4077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1326 点 - 坐标: [-160.7130, -175.3402], 绝对半径: 237.8505, 绝对角度: 132.5077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1327 点 - 坐标: [-161.0188, -175.0594], 绝对半径: 237.8505, 绝对角度: 132.6077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1328 点 - 坐标: [-161.3241, -174.7781], 绝对半径: 237.8505, 绝对角度: 132.7077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1329 点 - 坐标: [-161.6289, -174.4962], 绝对半径: 237.8505, 绝对角度: 132.8077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1330 点 - 坐标: [-161.9333, -174.2138], 绝对半径: 237.8505, 绝对角度: 132.9077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1331 点 - 坐标: [-162.2371, -173.9309], 绝对半径: 237.8505, 绝对角度: 133.0077, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1332 点 - 坐标: [-162.5405, -173.6474], 绝对半径: 237.8504, 绝对角度: 133.1078, 绝对半径差值: 0.2052, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1333 点 - 坐标: [-162.8434, -173.3634], 绝对半径: 237.8504, 绝对角度: 133.2078, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1334 点 - 坐标: [-163.1457, -173.0789], 绝对半径: 237.8504, 绝对角度: 133.3078, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1335 点 - 坐标: [-163.4476, -172.7938], 绝对半径: 237.8504, 绝对角度: 133.4078, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1336 点 - 坐标: [-163.7490, -172.5082], 绝对半径: 237.8504, 绝对角度: 133.5078, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1337 点 - 坐标: [-164.0498, -172.2221], 绝对半径: 237.8504, 绝对角度: 133.6078, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1338 点 - 坐标: [-164.3502, -171.9355], 绝对半径: 237.8504, 绝对角度: 133.7079, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1339 点 - 坐标: [-164.6501, -171.6483], 绝对半径: 237.8504, 绝对角度: 133.8079, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1340 点 - 坐标: [-164.9494, -171.3607], 绝对半径: 237.8504, 绝对角度: 133.9079, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1341 点 - 坐标: [-165.2483, -171.0725], 绝对半径: 237.8504, 绝对角度: 134.0079, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1342 点 - 坐标: [-165.5467, -170.7837], 绝对半径: 237.8503, 绝对角度: 134.1079, 绝对半径差值: 0.2051, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1343 点 - 坐标: [-165.8445, -170.4945], 绝对半径: 237.8503, 绝对角度: 134.2079, 绝对半径差值: 0.2050, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1344 点 - 坐标: [-166.1419, -170.2047], 绝对半径: 237.8503, 绝对角度: 134.3079, 绝对半径差值: 0.2050, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1345 点 - 坐标: [-166.4387, -169.9144], 绝对半径: 237.8503, 绝对角度: 134.4080, 绝对半径差值: 0.2050, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1346 点 - 坐标: [-166.7351, -169.6236], 绝对半径: 237.8503, 绝对角度: 134.5080, 绝对半径差值: 0.2050, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1347 点 - 坐标: [-167.0309, -169.3323], 绝对半径: 237.8503, 绝对角度: 134.6080, 绝对半径差值: 0.2050, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1348 点 - 坐标: [-167.3262, -169.0405], 绝对半径: 237.8503, 绝对角度: 134.7080, 绝对半径差值: 0.2050, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1349 点 - 坐标: [-167.6210, -168.7481], 绝对半径: 237.8502, 绝对角度: 134.8080, 绝对半径差值: 0.2049, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1350 点 - 坐标: [-167.9153, -168.4553], 绝对半径: 237.8502, 绝对角度: 134.9080, 绝对半径差值: 0.2049, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1351 点 - 坐标: [-168.2091, -168.1619], 绝对半径: 237.8502, 绝对角度: 135.0080, 绝对半径差值: 0.2049, 增量半径差值: -0.0000, 增量角度差值: 0.1000
第 1352 点 - 坐标: [-168.5024, -167.8680], 绝对半径: 237.8502, 绝对角度: 135.1081, 绝对半径差值: 0.2049, 增量半径差值: -0.0000, 增量角度差值: 0.1000
